"","State","Date","WindGustSpeed","Temp","Rainfall"
"10597","Queensland","2011-02-07",61,28.875,50.4
"10598","Queensland","2011-02-08",52,28.625,31.8
"10599","Queensland","2011-02-09",57,28.225,17.4
"10600","Queensland","2011-02-10",48,27.775,19.2
"10601","Queensland","2011-02-11",50,27.675,50.2
"10602","Queensland","2011-02-12",37,28.25,25.8
"10603","Queensland","2011-02-13",37,28.175,0.4
"10604","Queensland","2011-02-14",50,28.175,0.4
"10605","Queensland","2011-02-15",56,27.9,9.4
"10606","Queensland","2011-02-16",41,27.35,31.2
"10607","Queensland","2011-02-17",31,28.45,13.4
"10608","Queensland","2011-02-18",37,29.2,19
"10609","Queensland","2011-02-19",39,29.25,7.8
"10610","Queensland","2011-02-20",39,29.925,0.2
"10611","Queensland","2011-02-21",67,29.975,2
"10612","Queensland","2011-02-22",80,29.45,68.8
"10613","Queensland","2011-02-23",65,28.1,3.8
"10614","Queensland","2011-02-24",57,27.975,68.6
"10615","Queensland","2011-02-25",44,25.55,183
"10616","Queensland","2011-02-26",44,27.55,83.8
"10617","Queensland","2011-02-27",41,28.25,109.6
"10618","Queensland","2011-02-28",43,28.3,55.8
"10619","Queensland","2011-03-01",41,28.8,63.2
"10620","Queensland","2011-03-02",56,27.925,60.8
"10621","Queensland","2011-03-03",48,28.625,73.2
"10622","Queensland","2011-03-04",31,29.575,30.2
"10623","Queensland","2011-03-05",80,29.225,29.2
"10624","Queensland","2011-03-06",70,28.05,16
"10625","Queensland","2011-03-07",67,26.55,128.2
"10626","Queensland","2011-03-08",54,26.975,112
"10627","Queensland","2011-03-09",48,27.425,27
"10628","Queensland","2011-03-10",39,26.7,46.2
"10629","Queensland","2011-03-11",39,27.4,42.4
"10630","Queensland","2011-03-12",50,26.275,79.2
"10631","Queensland","2011-03-13",37,26.6,36
"10632","Queensland","2011-03-16",41,27.825,84
"10633","Queensland","2011-03-17",41,28.65,5.4
"10634","Queensland","2011-03-18",30,28.45,9.2
"10635","Queensland","2011-03-19",52,28.875,8.4
"10636","Queensland","2011-03-20",44,28.775,32.6
"10637","Queensland","2011-03-21",39,28.875,11.8
"10638","Queensland","2011-03-22",31,29.725,2.6
"10639","Queensland","2011-03-23",41,29.45,0.6
"10640","Queensland","2011-03-24",50,29.55,1.4
"10641","Queensland","2011-03-25",41,28.075,38.8
"10642","Queensland","2011-03-26",56,28.225,9.8
"10643","Queensland","2011-03-27",61,27.95,0
"10644","Queensland","2011-03-28",59,28.3,0.6
"10645","Queensland","2011-03-29",56,28.675,16.4
"10646","Queensland","2011-03-30",44,28.8,51.8
"10647","Queensland","2011-03-31",39,28.625,16
"10648","Queensland","2011-05-01",33,25.1,0.2
"10649","Queensland","2011-05-02",35,25.675,0
"10650","Queensland","2011-05-03",37,26.1,0
"10651","Queensland","2011-05-04",37,26.35,19.6
"10652","Queensland","2011-05-05",59,25.825,0.2
"10653","Queensland","2011-05-06",54,24.2,0
"10654","Queensland","2011-05-07",37,24.5,0
"10655","Queensland","2011-05-08",28,25.725,6.4
"10656","Queensland","2011-05-09",31,25.725,12
"10657","Queensland","2011-05-10",50,24.85,3.8
"10658","Queensland","2011-05-11",41,23.025,3.6
"10659","Queensland","2011-05-12",50,22.55,0
"10660","Queensland","2011-05-13",35,21.125,0
"10661","Queensland","2011-05-14",37,22.275,0
"10662","Queensland","2011-05-15",52,22.75,0
"10663","Queensland","2011-05-16",48,24.275,0
"10664","Queensland","2011-05-17",52,22.825,3
"10665","Queensland","2011-05-18",52,23.9,0.4
"10666","Queensland","2011-05-19",52,24.175,4.4
"10667","Queensland","2011-05-20",48,24.275,18
"10668","Queensland","2011-05-21",48,25.85,3
"10669","Queensland","2011-05-22",39,25.575,10.8
"10670","Queensland","2011-05-23",57,25.975,7.2
"10671","Queensland","2011-05-24",48,25.55,11.4
"10672","Queensland","2011-05-25",46,22.7,0.2
"10673","Queensland","2011-05-26",39,20.075,0
"10674","Queensland","2011-05-27",37,20.825,0
"10675","Queensland","2011-05-28",50,22.75,0
"10676","Queensland","2011-05-29",46,23.8,0.6
"10677","Queensland","2011-05-30",33,23.425,12
"10678","Queensland","2011-05-31",54,22.05,7
"10679","Queensland","2011-06-01",33,20.75,1.4
"10680","Queensland","2011-06-02",59,20.725,0.6
"10681","Queensland","2011-06-03",31,20.875,0
"10682","Queensland","2011-06-04",30,21.925,0
"10683","Queensland","2011-06-05",30,22.075,0
"10684","Queensland","2011-06-06",31,23.85,0
"10685","Queensland","2011-06-09",33,24.4,0
"10686","Queensland","2011-06-10",43,24.45,0.2
"10687","Queensland","2011-06-11",44,22.55,6.2
"10688","Queensland","2011-06-12",39,22.425,10.2
"10689","Queensland","2011-06-13",46,21.525,2.8
"10690","Queensland","2011-06-14",46,21.35,0
"10691","Queensland","2011-06-15",56,20.375,0
"10692","Queensland","2011-06-16",33,19.1,0
"10693","Queensland","2011-06-17",50,20.3,0
"10694","Queensland","2011-06-18",39,20.025,0
"10695","Queensland","2011-06-19",37,19.15,0
"10696","Queensland","2011-06-20",30,21.3,0
"10697","Queensland","2011-06-21",35,21.475,0
"10698","Queensland","2011-06-22",41,21.1,0
"10699","Queensland","2011-06-23",54,21.95,0
"10700","Queensland","2011-06-24",48,22.825,0
"10701","Queensland","2011-06-25",54,23.325,0.2
"10702","Queensland","2011-06-26",46,23.375,0
"10703","Queensland","2011-06-27",52,22.075,2.8
"10704","Queensland","2011-06-28",54,22.6,1
"10705","Queensland","2011-06-29",70,23.2,58.4
"10706","Queensland","2011-06-30",72,22.875,7
"10707","Queensland","2011-07-01",54,22.025,7.4
"10708","Queensland","2011-07-02",46,20.85,0
"10709","Queensland","2011-07-03",37,22.175,2
"10710","Queensland","2011-07-04",39,21.8,0
"10711","Queensland","2011-07-05",54,21.95,0
"10712","Queensland","2011-07-06",39,20.975,0
"10713","Queensland","2011-07-07",57,22.4,0
"10714","Queensland","2011-07-08",37,22.5,0
"10715","Queensland","2011-07-09",41,22.9,0
"10716","Queensland","2011-07-10",44,22.625,0
"10717","Queensland","2011-07-11",52,21.925,0
"10718","Queensland","2011-07-12",48,21.3,0
"10719","Queensland","2011-07-13",48,23.4,0
"10720","Queensland","2011-07-16",48,23.85,20.6
"10721","Queensland","2011-07-17",43,23.575,2.6
"10722","Queensland","2011-07-18",39,23.875,0.2
"10723","Queensland","2011-07-19",41,22.8,0
"10724","Queensland","2011-07-20",57,21.725,0
"10725","Queensland","2011-07-21",33,21.4,0.2
"10726","Queensland","2011-07-22",46,19.75,0.2
"10727","Queensland","2011-07-23",46,19.05,0
"10728","Queensland","2011-07-24",33,19.65,0
"10729","Queensland","2011-07-25",39,21.675,0
"10730","Queensland","2011-07-26",46,23,0.2
"10731","Queensland","2011-07-27",43,22.425,2.2
"10732","Queensland","2011-07-28",50,22.2,0
"10733","Queensland","2011-07-29",52,22.9,0
"10734","Queensland","2011-07-30",41,22.75,0
"10735","Queensland","2011-07-31",44,23.175,0
"10736","Queensland","2011-08-01",56,21.55,0
"10737","Queensland","2011-08-02",56,22.275,0
"10738","Queensland","2011-08-03",52,22.975,0
"10739","Queensland","2011-08-04",54,22.325,2.8
"10740","Queensland","2011-08-05",57,21.8,1.2
"10741","Queensland","2011-08-06",43,22.75,2.2
"10742","Queensland","2011-08-07",37,21.575,2.2
"10743","Queensland","2011-08-08",50,22.675,0.6
"10744","Queensland","2011-08-09",44,21.05,0
"10745","Queensland","2011-08-10",46,20.75,0
"10746","Queensland","2011-08-11",37,23.05,0
"10747","Queensland","2011-08-12",43,22.35,0
"10748","Queensland","2011-08-13",43,22.85,0
"10749","Queensland","2011-08-14",41,22.95,0
"10750","Queensland","2011-08-15",41,23.025,2.2
"10751","Queensland","2011-08-16",39,23.175,0.4
"10752","Queensland","2011-08-17",43,23.35,0
"10753","Queensland","2011-08-18",59,23.5,0.4
"10754","Queensland","2011-08-19",41,21.85,0
"10755","Queensland","2011-08-20",61,20.65,0
"10756","Queensland","2011-08-21",76,22.05,22.4
"10757","Queensland","2011-08-22",81,22.25,26.4
"10758","Queensland","2011-08-23",93,21.7,30.8
"10759","Queensland","2011-08-24",61,23.225,6.8
"10760","Queensland","2011-08-25",48,24.175,0
"10761","Queensland","2011-08-26",39,24.85,0
"10762","Queensland","2011-08-27",41,26.375,5.2
"10763","Queensland","2011-08-28",35,26.625,27.8
"10764","Queensland","2011-08-29",35,26.6,0
"10765","Queensland","2011-08-30",35,25.525,0.2
"10766","Queensland","2011-08-31",43,26.05,12.8
"10767","Queensland","2011-09-01",52,24.675,0
"10768","Queensland","2011-09-02",61,24.275,0.8
"10769","Queensland","2011-09-03",57,24.775,0.6
"10770","Queensland","2011-09-04",54,23.45,4.6
"10771","Queensland","2011-09-05",43,22.3,7.2
"10772","Queensland","2011-09-06",44,23.45,0.2
"10773","Queensland","2011-09-07",41,23.8,1
"10774","Queensland","2011-09-08",35,23.05,0
"10775","Queensland","2011-09-09",67,23.7,0.2
"10776","Queensland","2011-09-10",61,23.1,14.6
"10777","Queensland","2011-09-11",48,21.475,0
"10778","Queensland","2011-09-12",50,21.475,0
"10779","Queensland","2011-09-13",59,23.5,0
"10780","Queensland","2011-09-14",56,23.5,0.2
"10781","Queensland","2011-09-15",48,24.775,0
"10782","Queensland","2011-09-16",52,24.475,0.8
"10783","Queensland","2011-09-17",48,23.8,0
"10784","Queensland","2011-09-18",46,24.525,0
"10785","Queensland","2011-09-19",39,24.9,0
"10786","Queensland","2011-09-20",48,24.4,0
"10787","Queensland","2011-09-21",54,25.9,0
"10788","Queensland","2011-09-22",46,25.425,0
"10789","Queensland","2011-09-23",43,25.675,0
"10790","Queensland","2011-09-24",44,25.225,0
"10791","Queensland","2011-09-25",50,24.925,0.2
"10792","Queensland","2011-09-26",59,25.725,0.2
"10793","Queensland","2011-09-27",50,24.95,0
"10794","Queensland","2011-09-28",43,25.725,0
"10795","Queensland","2011-09-29",52,24.6,0
"10796","Queensland","2011-09-30",39,26.275,3.2
"10797","Queensland","2011-10-01",76,28.2,0
"10798","Queensland","2011-10-02",56,26.3,0
"10799","Queensland","2011-10-03",63,24.675,0
"10800","Queensland","2011-10-04",61,25.85,6
"10801","Queensland","2011-10-05",43,24.7,0.2
"10802","Queensland","2011-10-06",39,25.65,3.8
"10803","Queensland","2011-10-07",35,26.225,5.4
"10804","Queensland","2011-10-08",59,27.025,14.6
"10805","Queensland","2011-10-09",35,28.925,9
"10806","Queensland","2011-10-10",43,26.65,0
"10807","Queensland","2011-10-11",41,27.325,0.2
"10808","Queensland","2011-10-12",37,29.025,0
"10809","Queensland","2011-10-13",54,27.725,0
"10810","Queensland","2011-10-14",37,28.425,30.8
"10811","Queensland","2011-10-15",59,27.8,28
"10812","Queensland","2011-10-16",35,28.925,12
"10813","Queensland","2011-10-17",69,29.15,4.8
"10814","Queensland","2011-10-18",63,26.425,16.4
"10815","Queensland","2011-10-19",54,23.85,206.2
"10816","Queensland","2011-10-20",57,24.6,136.6
"10817","Queensland","2011-10-21",56,25.95,11.4
"10818","Queensland","2011-10-22",48,26.375,15.4
"10819","Queensland","2011-10-23",46,26.6,0.2
"10820","Queensland","2011-10-24",39,27.175,0.6
"10821","Queensland","2011-10-25",48,26.85,0
"10822","Queensland","2011-10-26",52,26.7,0
"10823","Queensland","2011-10-27",61,27.05,6.2
"10824","Queensland","2011-10-28",41,27.55,0.2
"10825","Queensland","2011-10-29",37,27.5,0
"10826","Queensland","2011-10-30",39,27.5,0.2
"10827","Queensland","2011-10-31",63,27.525,28.4
"10828","Queensland","2011-11-01",46,27.475,0
"10829","Queensland","2011-11-02",44,26.75,4.6
"10830","Queensland","2011-11-03",44,26.675,0.4
"10831","Queensland","2011-11-04",43,26.2,0
"10832","Queensland","2011-11-05",44,27.3,0.4
"10833","Queensland","2011-11-06",39,27.575,28.2
"10834","Queensland","2011-11-07",41,26.975,5
"10835","Queensland","2011-11-08",46,27.125,1.6
"10836","Queensland","2011-11-09",50,27.725,1
"10837","Queensland","2011-11-10",41,28.2,2
"10838","Queensland","2011-11-11",46,28.35,0
"10839","Queensland","2011-11-12",43,27.25,1
"10840","Queensland","2011-11-13",43,28.05,2.6
"10841","Queensland","2011-11-14",50,27.6,0
"10842","Queensland","2011-11-15",41,27.875,0.2
"10843","Queensland","2011-11-16",46,27.8,0
"10844","Queensland","2011-11-17",43,27.7,0.6
"10845","Queensland","2011-11-18",44,28.5,0
"10846","Queensland","2011-11-19",46,28.3,0
"10847","Queensland","2011-11-20",44,27.775,0.8
"10848","Queensland","2011-11-21",43,27.5,4.2
"10849","Queensland","2011-11-22",39,28.775,0
"10850","Queensland","2011-11-23",41,28.35,0.2
"10851","Queensland","2011-11-24",43,29.125,22.4
"10852","Queensland","2011-11-25",39,29.275,15.2
"10853","Queensland","2011-11-26",37,28.7,7.8
"10854","Queensland","2011-11-27",39,29.1,9
"10855","Queensland","2011-11-30",43,28.775,6.2
"10856","Queensland","2011-12-01",80,28.3,10.2
"10857","Queensland","2011-12-02",69,29.525,13
"10858","Queensland","2011-12-03",52,27.95,2.8
"10859","Queensland","2011-12-04",50,27.825,5.8
"10860","Queensland","2011-12-05",67,28.525,48.4
"10861","Queensland","2011-12-06",56,28.525,11.2
"10862","Queensland","2011-12-07",44,30.075,5.8
"10863","Queensland","2011-12-08",61,30.475,76
"10864","Queensland","2011-12-09",52,29.6,6.8
"10865","Queensland","2011-12-10",37,30.075,19.4
"10866","Queensland","2011-12-11",59,30.5,1.6
"10867","Queensland","2011-12-12",59,31.175,13.4
"10868","Queensland","2011-12-13",39,31.325,0.4
"10869","Queensland","2011-12-14",50,30.95,14.6
"10870","Queensland","2011-12-15",54,28.575,2.2
"10871","Queensland","2011-12-16",59,28.375,2.2
"10872","Queensland","2011-12-17",57,28.4,37.2
"10873","Queensland","2011-12-18",48,27.9,1
"10874","Queensland","2011-12-19",41,27.8,2
"10875","Queensland","2011-12-20",41,28.275,6
"10876","Queensland","2011-12-21",46,28.75,0
"10877","Queensland","2011-12-22",46,29.375,11.6
"10878","Queensland","2011-12-23",48,28.85,0.4
"10879","Queensland","2011-12-24",54,29.375,29.6
"10880","Queensland","2011-12-25",57,29.15,1.8
"10881","Queensland","2011-12-26",46,29.9,0
"10882","Queensland","2011-12-27",93,31.05,0
"10883","Queensland","2011-12-28",59,28.375,36.2
"10884","Queensland","2011-12-29",59,26.175,4
"10885","Queensland","2011-12-30",63,28.1,29
"10886","Queensland","2011-12-31",54,28.75,12.4
"10887","Queensland","2012-01-01",50,28.9,2.4
"10888","Queensland","2012-01-02",43,28.5,5
"10889","Queensland","2012-01-03",44,27.85,0.6
"10890","Queensland","2012-01-04",39,28.15,3.8
"10891","Queensland","2012-01-05",35,28.775,1.6
"10892","Queensland","2012-01-06",35,28.15,0
"10893","Queensland","2012-01-07",50,29.775,0
"10894","Queensland","2012-01-08",48,29.975,0
"10895","Queensland","2012-01-09",44,30,0
"10896","Queensland","2012-01-10",46,30.05,0
"10897","Queensland","2012-01-11",44,32.025,0
"10898","Queensland","2012-01-12",69,30.5,0
"10899","Queensland","2012-01-13",33,30.6,0
"10900","Queensland","2012-01-14",37,28.475,1.8
"10901","Queensland","2012-01-15",80,29.025,38.2
"10902","Queensland","2012-01-16",70,27.375,79
"10903","Queensland","2012-01-17",61,28.575,37
"10904","Queensland","2012-01-18",48,28.175,15.6
"10905","Queensland","2012-01-19",59,28.125,39.4
"10906","Queensland","2012-01-20",54,28.7,33
"10907","Queensland","2012-01-21",52,29.225,32.2
"10908","Queensland","2012-01-22",65,29.125,12.4
"10909","Queensland","2012-01-23",63,27.875,49.4
"10910","Queensland","2012-01-24",67,27.825,47.2
"10911","Queensland","2012-01-25",57,27.125,178.2
"10912","Queensland","2012-01-26",52,28.4,38
"10913","Queensland","2012-01-27",50,29.325,32
"10914","Queensland","2012-01-28",50,29.625,12.4
"10915","Queensland","2012-01-29",43,30.175,25.8
"10916","Queensland","2012-01-30",48,30.525,15.8
"10917","Queensland","2012-02-02",43,28.475,13.2
"10918","Queensland","2012-02-03",46,28.125,5.2
"10919","Queensland","2012-02-04",54,27.75,115.4
"10920","Queensland","2012-02-05",30,28.95,2.8
"10921","Queensland","2012-02-06",37,30.375,0
"10922","Queensland","2012-02-07",54,31.4,0
"10923","Queensland","2012-02-08",57,30.325,3.2
"10924","Queensland","2012-02-09",65,30.15,32.2
"10925","Queensland","2012-02-10",35,29.575,5.8
"10926","Queensland","2012-02-11",30,29.3,5.8
"10927","Queensland","2012-02-12",43,29.425,1.2
"10928","Queensland","2012-02-13",44,29.225,14.8
"10929","Queensland","2012-02-14",57,29.55,1.6
"10930","Queensland","2012-02-15",57,29.825,0
"10931","Queensland","2012-02-16",57,29.05,1.6
"10932","Queensland","2012-02-17",44,28.95,46.6
"10933","Queensland","2012-02-18",52,29.575,0
"10934","Queensland","2012-02-19",41,29.425,0.2
"10935","Queensland","2012-02-20",43,28.825,31.8
"10936","Queensland","2012-02-21",54,29.375,20
"10937","Queensland","2012-02-22",44,29.525,3.8
"10938","Queensland","2012-02-23",44,29.2,6.2
"10939","Queensland","2012-02-24",63,28.7,17.4
"10940","Queensland","2012-02-25",61,29.275,79.4
"10941","Queensland","2012-02-26",46,29,23.2
"10942","Queensland","2012-02-27",39,27.4,16.8
"10943","Queensland","2012-02-28",46,27.75,21
"10944","Queensland","2012-02-29",43,28.4,27.8
"10945","Queensland","2012-03-01",50,28.55,34.2
"10946","Queensland","2012-03-02",48,28.175,38.4
"10947","Queensland","2012-03-03",52,28.9,35.4
"10948","Queensland","2012-03-04",39,29.35,16.4
"10949","Queensland","2012-03-05",37,28.125,22.2
"10950","Queensland","2012-03-06",69,29.625,7.6
"10951","Queensland","2012-03-07",54,28.575,7.4
"10952","Queensland","2012-03-08",41,28.225,53.4
"10953","Queensland","2012-03-09",39,28.85,2.6
"10954","Queensland","2012-03-10",41,28.5,7.4
"10955","Queensland","2012-03-11",43,27.275,18.8
"10956","Queensland","2012-03-12",54,26.225,37.8
"10957","Queensland","2012-03-13",46,27.5,73.4
"10958","Queensland","2012-03-14",48,26.9,32
"10959","Queensland","2012-03-15",46,26.1,39.6
"10960","Queensland","2012-03-16",37,26.65,98.2
"10961","Queensland","2012-03-17",39,26.525,75.6
"10962","Queensland","2012-03-18",72,26.175,150.2
"10963","Queensland","2012-03-19",61,26.6,88.6
"10964","Queensland","2012-03-20",111,27.4,161.6
"10965","Queensland","2012-03-21",52,29.1,11.6
"10966","Queensland","2012-03-22",57,30.725,0.4
"10967","Queensland","2012-03-23",37,28.525,23.2
"10968","Queensland","2012-03-24",54,28.65,5.6
"10969","Queensland","2012-03-25",52,28.425,0
"10970","Queensland","2012-03-26",54,26.725,96
"10971","Queensland","2012-03-27",70,26.85,42.4
"10972","Queensland","2012-03-28",57,26.85,4
"10973","Queensland","2012-03-29",56,27.225,0.4
"10974","Queensland","2012-03-30",44,26.9,3.8
"10975","Queensland","2012-03-31",54,27.2,2
"10976","Queensland","2012-04-01",50,26.9,0.2
"10977","Queensland","2012-04-02",52,26.6,0
"10978","Queensland","2012-04-03",50,27.975,0
"10979","Queensland","2012-04-04",48,28.3,0
"10980","Queensland","2012-04-05",50,27.375,0
"10981","Queensland","2012-04-06",41,26.675,0
"10982","Queensland","2012-04-07",37,27.175,0
"10983","Queensland","2012-04-08",39,27.175,0.4
"10984","Queensland","2012-04-09",39,26.925,0
"10985","Queensland","2012-04-10",83,27.225,0
"10986","Queensland","2012-04-11",67,27.4,0.2
"10987","Queensland","2012-04-12",67,26.125,46.4
"10988","Queensland","2012-04-13",63,26.175,53.4
"10989","Queensland","2012-04-14",46,25.925,9.2
"10990","Queensland","2012-04-15",54,26.35,21
"10991","Queensland","2012-04-16",43,26.55,10
"10992","Queensland","2012-04-17",52,26.85,47.4
"10993","Queensland","2012-04-18",57,26.875,4.8
"10994","Queensland","2012-04-19",39,26.875,6.8
"10995","Queensland","2012-04-20",52,27.175,5.8
"10996","Queensland","2012-04-21",33,27,4.2
"10997","Queensland","2012-04-22",31,26.5,0.2
"10998","Queensland","2012-04-23",37,25.875,0
"10999","Queensland","2012-04-24",31,26.325,0
"11000","Queensland","2012-04-25",39,27.05,0.2
"11001","Queensland","2012-04-26",35,27.45,0
"11002","Queensland","2012-04-27",44,27.075,2.2
"11003","Queensland","2012-04-28",54,26.2,38.4
"11004","Queensland","2012-04-29",56,26.5,183.4
"11005","Queensland","2012-04-30",57,25.625,0.4
